time,HEADWATER,TAILWATER,GAGE_1
251.0000000000,-932.8079483099349,-626.9081549050583,2061.384765073858
252.0000000000,-903.1826965089014,-607.1169607974414,2011.964049564816
253.0000000000,-873.7829508276221,-587.4868784580910,1962.929483470103
254.0000000000,-844.5436981090483,-568.0065143888181,1914.204537382887
255.0000000000,-815.5762438371485,-548.7156482768867,1865.940501239138
256.0000000000,-786.8156896275663,-529.5916082300832,1818.049679586627
257.0000000000,-758.2637483743822,-510.6263664934006,1770.525795625978
258.0000000000,-729.9803938800278,-491.8789207691224,1723.487729197378
259.0000000000,-701.8566607392872,-473.2332626936175,1676.710728437100
260.0000000000,-673.9627488300328,-454.7706986863685,1630.346049552605
261.0000000000,-646.2669957023944,-436.4622557156007,1584.333175687229
262.0000000000,-618.9023929232916,-418.3980170801093,1538.895085681591
263.0000000000,-591.7827553532252,-400.5102801375216,1493.878020007579
264.0000000000,-564.9451465172609,-382.8386935993889,1449.358584760417
265.0000000000,-538.3869757297517,-365.3720070023583,1405.322977500120
266.0000000000,-512.1085132291582,-348.1148573827372,1361.776088504909
267.0000000000,-486.1908751783039,-331.1397041293187,1318.871418818626
268.0000000000,-460.5092204916634,-314.3180371785569,1276.355845713983
269.0000000000,-435.1356000383067,-297.7306404451293,1234.381977791733
270.0000000000,-410.0342076649368,-281.3489774414554,1192.885520565483
271.0000000000,-385.3158567433305,-265.2443861628689,1152.048626253381
272.0000000000,-360.8721124440427,-249.3402979890310,1111.686339281042
273.0000000000,-336.8199014699326,-233.7327300157372,1072.011492889646
274.0000000000,-313.0977523115159,-218.3725673248185,1032.913578974346
275.0000000000,-289.6789634104221,-203.2319271485194,994.3380041296531
276.0000000000,-266.6154334565260,-188.3215593476905,956.3475458095489
277.0000000000,-243.9041458183141,-173.7029617673021,919.0003508833229
278.0000000000,-221.5944403305374,-159.3504586829041,882.3204306100729
279.0000000000,-199.6773629049670,-145.2905519670057,846.3251695924675
280.0000000000,-178.1483289260023,-131.5232958467876,811.0099797718628
281.0000000000,-156.9664422075525,-118.0037182961837,776.2891086799907
282.0000000000,-136.1679976819442,-104.7397830703620,742.2068954361723
283.0000000000,-115.8050911706261,-91.80379337007911,708.8875356520100
284.0000000000,-95.83884966987731,-79.15493808177912,676.2514564975827
285.0000000000,-76.29656330189290,-66.81606630591543,644.3487619722617
286.0000000000,-57.16393488587528,-54.76498665967331,613.1430164775456
287.0000000000,-38.43507911862184,-43.01279858943389,582.6393762438746
